0,1,2,3,4,5
0.011550000000000001,0.30843333333333334,-0.26103333333333334,0.43163999999999997,-0.08194,0.56866
0.00462,-1.1015333333333335,-0.16123333333333334,0.3052,-0.028199999999999996,0.7099
-0.01618,-4.5825000000000005,-0.3147666666666667,0.6086199999999999,-0.0094,0.70618
-0.0208,-8.415933333333333,-0.21496666666666667,1.5314999999999999,-0.06178,0.73592
-0.02311,-10.4428,0.21496666666666667,2.14194,-0.08327999999999999,1.06298
-0.025419999999999998,-11.940933333333334,0.5835,3.13888,0.24584,1.4904199999999999
0.02311,-16.479400000000002,-0.06910000000000001,4.06356,0.19344,1.40122
0.06241,-18.506266666666665,-0.13820000000000002,4.7191600000000005,-0.041639999999999996,1.36776
0.07397000000000001,-18.2419,-0.4146,4.553,-0.11284000000000001,1.3454599999999999
0.07859000000000001,-21.370333333333335,-1.5202,4.6848399999999994,0.02282,1.77662
0.06472,-18.99096666666667,-1.5893,5.07856,-0.0994,1.33432
0.08320999999999999,-13.1747,-0.691,4.90336,-0.2324,1.0853
0.0809,-3.1284333333333336,0.38386666666666663,3.9443600000000005,-0.29554,0.84928
0.07165,-0.6609333333333333,0.1305,2.95104,-0.17732,0.78608
0.057789999999999994,-2.2031,-0.8138333333333333,1.95412,-0.26464,0.68946
0.04854,-0.5287333333333334,-0.5988666666666667,1.21544,-0.26866,0.6615800000000001
0.00462,0.48466666666666663,-0.0998,-0.20948000000000003,-0.12090000000000001,0.67086
-0.01849,0.9253,0.11516666666666665,-0.80368,-0.02954,0.61326
-0.01849,0.8371666666666666,0.29943333333333333,-1.2028,-0.08866,0.58724
-0.03467,0.35250000000000004,0.4913666666666667,-1.6524999999999999,-0.03492,0.57424
-0.04392,-1.5421666666666667,0.5067333333333334,-1.3527,0.01074,0.5445
-0.039290000000000005,-4.979066666666667,1.0365,-0.26908,0.016120000000000002,0.5891
-0.03698,-8.900633333333333,1.3666333333333334,0.22032,-0.03088,0.7470600000000001
-0.04854,-12.9103,1.8887333333333334,0.63932,0.13164,1.076
-0.00693,-21.6347,0.7601,1.60916,0.028199999999999996,1.19122
0.0,-24.19033333333333,0.046066666666666665,1.90354,-0.15314,1.2414
0.0208,-25.8647,-0.0614,2.08234,-0.09,1.31944
0.0208,-26.613766666666667,-0.4913666666666667,2.0173200000000002,-0.14642,1.30086
0.0,-24.146266666666666,-0.5528000000000001,2.8914400000000002,-0.15448,1.26556
0.027729999999999998,-23.397199999999998,-0.6833,3.4152,-0.047,1.6167799999999999
0.01618,-24.366600000000002,-1.4357333333333333,3.27794,-0.0591,1.52758
-0.00924,-21.2822,-1.2975333333333332,3.43868,0.00134,1.40494
-0.00231,-19.343466666666668,-1.4357333333333333,2.71084,0.13835999999999998,1.5071400000000001
-0.06472,-9.87,-0.8752666666666666,1.35994,0.18134,0.95706
-0.025419999999999998,-4.0978,-0.3685333333333333,0.35398,0.13835999999999998,0.6207
-0.00231,-1.8506,-0.09213333333333333,-0.24380000000000002,-0.14776,0.22113999999999998
0.00693,-0.5728,0.27640000000000003,-1.18114,-0.21358000000000002,0.26202000000000003
0.00462,0.0881,0.5528000000000001,-1.7699000000000003,-0.01074,0.5612199999999999
-0.01849,-0.0881,0.6142,-2.0173200000000002,0.1303,0.59282
-0.07165,-1.0134333333333332,0.7063333333333334,-2.5158,0.24447999999999998,0.51848
-0.08320999999999999,-4.362166666666666,0.6602666666666667,-2.4381399999999998,0.23642,0.5816600000000001
-0.05316,-14.1,1.0134666666666667,-1.66696,0.27404,0.58724
-0.0208,-16.964066666666668,1.6967999999999999,-1.00956,0.09134,0.7470600000000001
0.01386,-15.113433333333333,3.0711333333333335,-0.06682,-0.00268,0.86972
0.03467,-23.220966666666666,1.0825666666666667,-0.05056000000000001,-0.22164,1.06484
0.04392,-25.46813333333333,0.4069,0.6826800000000001,-0.2915,1.21166
0.08552,-26.129099999999998,0.691,0.70614,-0.22164,1.3659000000000001
0.057789999999999994,-29.6541,-0.5374333333333333,1.08,-0.13298000000000001,1.37706
0.05547,-31.46066666666667,-1.5816333333333334,1.2877,-0.051039999999999995,1.50342
0.011550000000000001,-23.1769,-0.9674,1.49538,0.04566,1.45882
-0.025419999999999998,-6.9178,1.1209333333333333,1.56944,0.053720000000000004,0.9719200000000001
-0.00924,-2.1590333333333334,1.7351666666666665,1.00594,0.026860000000000002,0.79538
-0.01618,-0.6168666666666667,1.0211333333333334,0.00902,0.07655999999999999,0.59282
-0.01849,-3.3487333333333336,-0.03836666666666667,-0.55444,-0.051039999999999995,0.32892
0.01386,-1.1015333333333335,0.39923333333333333,-1.54956,-0.1921,0.45158
-0.00462,-0.35250000000000004,0.7524000000000001,-2.49592,-0.09806000000000001,0.37538
-0.025419999999999998,0.22030000000000002,0.7831333333333333,-2.5501,0.02148,0.38096
-0.04854,0.39653333333333335,0.7677666666666667,-2.59706,-0.00134,0.33264
-0.0601,-2.599666666666667,0.8292,-2.50856,0.01746,0.27874
-0.05316,-4.406233333333334,1.0288,-2.34602,-0.041639999999999996,0.41441999999999996
-0.039290000000000005,-10.7072,2.3954666666666666,-2.15458,-0.01476,0.5352
-0.02311,-15.465933333333332,3.2016333333333336,-2.1130400000000003,0.03492,0.7414799999999999
-0.05316,-20.5772,2.6027666666666667,-1.8150600000000001,0.0806,0.9106
-0.08320999999999999,-29.962533333333337,0.5911666666666667,-0.6899,0.42854000000000003,1.28228
-0.08320999999999999,-30.447233333333333,0.4069,-0.56708,0.4366,1.31758
-0.07628,-32.4741,0.8445333333333332,0.38286,0.67302,1.4625400000000002
-0.08320999999999999,-37.497233333333334,-0.9981,1.4087,0.67302,1.46812
-0.0601,-36.08723333333334,-0.8675666666666667,2.08054,0.59914,1.61122
-0.10171,-35.47036666666667,-1.4818,2.39478,0.72004,1.5517400000000001
-0.09246,-34.28066666666667,-1.7659,2.5374600000000003,0.6206400000000001,1.6298
-0.13869,-15.950633333333334,0.6142,2.26114,0.5024200000000001,1.20052
-0.1202,-9.5175,0.4069,0.64836,0.35196,0.82326
-0.14562999999999998,-5.1552999999999995,0.07676666666666666,-1.0493000000000001,0.37076,0.58352
-0.11789000000000001,0.35250000000000004,0.4990333333333334,-2.0101,0.03626,0.3568
-0.17799,1.3218666666666665,0.5528000000000001,-2.5898399999999997,0.28344,0.3215
-0.17568,2.4675,0.5988666666666667,-2.65124,0.23912,0.28618
-0.21728999999999998,1.4981,0.5374333333333333,-2.59346,0.35464,0.236
-0.12482,-15.157499999999999,0.7677666666666667,-1.8457599999999998,0.36941999999999997,0.47388
-0.04392,-23.793766666666667,1.6277,-2.0769200000000003,0.36404000000000003,0.85114
-0.04854,-20.048466666666666,5.4819666666666675,-2.38396,0.42988,1.1522000000000001
-0.04623,-27.7594,3.0327333333333333,-2.0715,0.3318,1.06298
-0.0416,-31.2844,1.6967999999999999,-0.80548,0.40972,1.299
-0.00231,-35.20596666666667,0.7908,-0.4497,0.3721,1.37334
-0.04854,-40.317233333333334,-0.7831333333333333,-0.1824,0.5884,1.57034
-0.0601,-39.391933333333334,-1.0672,0.030699999999999998,0.5266,1.39192
-0.0809,-25.600333333333335,0.3224666666666667,0.9788600000000001,0.41778000000000004,1.17264
-0.09708,1.3659333333333334,4.698833333333334,-0.6230800000000001,0.30628,0.72848
-0.16874,1.4540333333333333,3.3168,-1.12334,0.49704,0.66716
-0.17337,-0.0,1.9962333333333333,-1.6868200000000002,0.44329999999999997,0.42556000000000005
-0.15718000000000001,-1.4981,0.5988666666666667,-2.5483000000000002,0.37882,0.32706
-0.13176000000000002,0.044033333333333334,0.5988666666666667,-2.50856,0.33852000000000004,0.2806
-0.09708,0.35250000000000004,0.6219,-2.4941199999999997,0.25658,0.28246000000000004
-0.07859000000000001,0.30843333333333334,0.5988666666666667,-2.4814800000000004,0.22970000000000002,0.3252
-0.09708,-6.9178,0.5911666666666667,-2.0119,0.33986,0.3122
-0.01849,-14.188133333333333,1.8733666666666666,-2.28642,0.23642,0.6113999999999999
-0.00693,-15.421866666666666,3.4857333333333336,-2.71806,0.025519999999999998,0.66344
0.03467,-21.546566666666667,2.8331,-2.67292,0.03492,0.95706
0.05084999999999999,-28.3322,2.096033333333333,-2.46342,-0.00268,1.22096
0.027729999999999998,-26.52563333333333,3.6085666666666665,-1.43218,0.32106,1.28414
0.03236,-32.6063,1.8119666666666667,-0.61224,0.3936,1.35476
0.05316,-35.4263,0.6526,-0.046939999999999996,0.31434,1.5071400000000001
0.04623,-31.372533333333333,0.9443666666666667,0.6953199999999999,0.38286,1.6576799999999998
-0.05084999999999999,-17.713133333333335,1.5586,0.3034,0.31568,1.2544
0.01386,-0.0881,4.645066666666667,-0.49484000000000006,-0.18134,0.43857999999999997
-0.06241,0.8371666666666666,2.541333333333333,-1.49538,0.19746,0.44042000000000003
-0.05316,-3.480933333333333,0.4529666666666667,-1.9577200000000001,0.21358000000000002,0.25644
-0.00231,-1.8506,0.6679666666666666,-2.20876,0.04566,0.31034
0.0,-0.17623333333333333,0.5451,-2.23406,0.10344,0.31034
0.01849,-0.39653333333333335,0.5528000000000001,-2.26294,0.09268,0.31592
0.0208,-1.7625,0.5835,-2.23044,0.09537999999999999,0.32706
-0.00231,-7.2703,1.1439666666666668,-2.20696,0.15044,0.43486
0.05316,-14.055933333333334,3.1095,-2.67652,0.05776,0.7470600000000001
0.00231,-17.0522,4.975233333333334,-2.90048,0.38688,0.8121
0.00462,-16.655633333333334,5.911933333333334,-2.53566,0.3439,0.89574
0.05316,-28.552533333333333,2.9022,-1.77894,0.28344,1.1875
0.06703,-33.972233333333335,2.464566666666667,-0.8181200000000001,0.48764,1.5647600000000002
