0,1,2,3,4,5
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0575,0.0,0.0,0
0.0,0.0,1.1896,0.0,0.0,0
0.0,0.0,1.5862,0.0,0.0,0
0.0,0.0,2.3793,0.0,0.0,0
0.0,0.0,3.0403,0.0,0.0,0
0.0,0.0,3.3046,0.0,0.0,0
0.0,0.0,3.4368,0.0,0.0,0
0.0,1.0825,4.3621,0.0,0.0,0
0.0,1.2898,4.3621,0.0,0.0,0
0.0,1.6123,4.6265,0.0,0.0,0
0.0,1.3589,4.4943,0.0,0.0,0
0.0,0.0,4.4943,0.0,0.0,0
0.0,1.0825,4.6265,0.0,0.0,0
0.0,0.0,4.4943,12.912999999999998,0.0,0
0.0,-1.7735,4.7587,16.344,0.0,0
0.0,-1.9348,4.7587,13.635,0.0,0
0.0,-1.7275,5.2875,0.0,0.0,0
0.0,-1.4511,5.2875,0.0,0.0,0
0.0,-1.0365,5.2875,0.0,0.0,0
0.0,0.0,4.6265,0.0,0.0,0
0.0,0.0,4.7587,0.0,0.0,0
0.0,0.0,4.6265,0.0,0.0,0
0.0,-1.0134,4.6265,0.0,0.0,0
0.0,-1.5202,4.4943,0.0,0.0,0
0.0,-2.764,4.3621,0.0,0.0,0
0.0,-2.8331,5.4196,12.280999999999999,0.0,0
0.0,-2.9252,4.8909,0.0,0.0,0
0.0,-2.7409,5.2875,15.26,0.0,0
0.0,-2.2803,4.6265,0.0,0.0,0
0.0,-1.8426,5.0231,0.0,0.0,0
0.0,-2.4876,4.3621,0.0,0.0,0
0.0,-1.7735,4.7587,10.655,0.0,0
0.0,-2.6488,4.23,0.0,0.0,0
0.0,-2.6027,4.3621,10.565,0.0,0
0.0,-2.5106,4.23,0.0,0.0,0
0.0,-2.3494,4.23,0.0,0.0,0
0.0,-3.2016,3.569,10.023,0.0,0
0.0,-2.2342,4.3621,14.899000000000001,0.0,0
0.0,-2.9482,4.0978,17.518,0.0,0
0.0,-2.8331,4.3621,20.497999999999998,0.0,0
0.0,-2.6949,4.3621,21.401,0.0,0
0.0,-2.4876,4.4943,20.948999999999998,0.0,0
0.0,-1.2207,4.3621,13.635,0.0,0
0.0,1.8887,4.3621,0.0,0.0,0
0.0,3.0173,4.0978,-16.163,0.0,0
0.0,1.7275,4.23,-10.745000000000001,0.0,0
0.0,1.4971,4.23,-11.378,0.0,0
0.0,3.2016,4.4943,-22.033,0.0,0
0.0,2.1881,4.23,-19.143,0.0,0
0.0,3.5701,4.4943,-26.458,0.0,0
0.0,2.096,4.7587,-20.046,0.0,0
0.0,1.9348,5.4196,-12.371,0.0,0
0.0,2.6718,5.4196,-13.725000000000001,0.0,0
0.0,2.9022,4.8909,-13.995999999999999,0.0,0
0.0,1.9578,5.2875,0.0,0.0,0
0.0,1.1286,5.4196,0.0,0.0,0
0.0,0.0,6.4771,0.0,0.0,0
0.0,0.0,6.2128,11.829,0.0,0
0.0,0.0,6.4771,12.280999999999999,0.0,0
0.0,0.0,6.6093,0.0,0.0,0
0.0,0.0,6.6093,10.926,0.0,0
0.0,1.6123,7.1381,0.0,0.0,0
0.0,1.2898,6.4771,0.0,0.0,0
0.0,0.0,6.8737,0.0,0.0,0
0.0,0.0,6.7415,0.0,0.0,0
0.0,2.5797,6.4771,0.0,0.0,0
0.0,3.2016,5.684,-13.453999999999999,0.0,0
0.0,2.81,5.0231,-13.635,0.0,0
0.0,2.2342,5.5518,-10.745000000000001,0.0,0
0.0,1.8657,6.2128,0.0,0.0,0
0.0,-2.096,5.684,11.648,0.0,0
0.0,-3.1555,6.6093,10.655,0.0,0
0.0,-2.9252,7.5346,0.0,0.0,0
0.0,-3.5701,6.2128,0.0,0.0,0
0.0,-3.1325,6.6093,0.0,0.0,0
0.0,0.0,6.7415,0.0,0.0,0
0.0,0.0,6.0806,-12.010000000000002,0.0,0
0.0,0.0,5.5518,-11.378,0.0,0
0.0,0.0,5.2875,0.0,0.0,0
0.0,-1.2668,5.4196,0.0,0.0,0
0.0,-1.405,5.1553,0.0,0.0,0
0.0,-1.5893,5.1553,0.0,0.0,0
0.0,-1.2898,4.7587,0.0,0.0,0
0.0,-1.2898,5.0231,0.0,0.0,0
0.0,-1.0134,4.3621,0.0,0.0,0
0.0,-1.0595,4.4943,0.0,0.0,0
0.0,-1.2898,3.9656,0.0,0.0,0
0.0,0.0,4.3621,0.0,0.0,0
0.0,-1.2438,4.0978,0.0,0.0,0
0.0,0.0,4.23,10.384,0.0,0
0.0,-1.7044,3.8334,14.448,0.0,0
0.0,0.0,3.569,13.725000000000001,0.0,0
0.0,0.0,4.0978,13.995999999999999,0.0,0
0.0,0.0,3.7012,12.190000000000001,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,3.569,11.558,0.0,0
0.0,0.0,3.8334,0.0,0.0,0
0.0,0.0,3.7012,0.0,0.0,0
0.0,0.0,3.8334,0.0,0.0,0
0.0,0.0,3.9656,0.0,0.0,0
0.0,1.4741,4.23,0.0,0.0,0
0.0,2.0269,4.23,0.0,0.0,0
0.0,2.9022,3.569,-14.087,0.0,0
0.0,2.764,3.8334,-14.719,0.0,0
0.0,1.5202,4.23,0.0,0.0,0
0.0,1.405,4.4943,0.0,0.0,0
0.0,0.0,4.6265,0.0,0.0,0
0.0,0.0,4.4943,0.0,0.0,0
0.0,0.0,4.3621,0.0,0.0,0
0.0,1.0365,4.6265,0.0,0.0,0
0.0,0.0,4.8909,0.0,0.0,0
0.0,0.0,4.3621,0.0,0.0,0
0.0,0.0,4.8909,0.0,0.0,0
0.0,0.0,5.0231,0.0,0.0,0
0.0,0.0,4.8909,0.0,0.0,0
0.0,1.5893,4.7587,-16.525000000000002,0.0,0
0.0,1.382,4.7587,-16.344,0.0,0
0.0,1.6123,4.7587,-16.705000000000002,0.0,0
0.0,1.4971,4.8909,-16.796,0.0,0
0.0,0.0,5.0231,-15.441,0.0,0
0.0,-2.764,5.684,0.0,0.0,0
0.0,-3.0864,6.345,0.0,0.0,0
0.0,0.0,5.9484,-12.280999999999999,0.0,0
0.0,0.0,4.6265,-10.835999999999999,0.0,0
0.0,0.0,5.4196,-12.010000000000002,0.0,0
0.0,-1.382,5.684,0.0,0.0,0
0.0,-1.1747,5.2875,0.0,0.0,0
0.0,-1.3589,5.4196,0.0,0.0,0
0.0,-1.0595,4.6265,0.0,0.0,0
0.0,0.0,5.0231,0.0,0.0,0
0.0,0.0,4.8909,11.558,0.0,0
0.0,0.0,5.0231,13.364,0.0,0
0.0,0.0,4.7587,14.087,0.0,0
0.0,0.0,4.4943,13.635,0.0,0
0.0,0.0,4.3621,14.990000000000002,0.0,0
0.0,0.0,4.0978,13.995999999999999,0.0,0
0.0,0.0,3.9656,13.274,0.0,0
0.0,0.0,3.569,13.995999999999999,0.0,0
0.0,0.0,3.8334,11.378,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,3.8334,0.0,0.0,0
0.0,2.8561,3.8334,-11.468,0.0,0
0.0,2.1881,3.3046,-11.468,0.0,0
0.0,3.3859,3.569,-19.956,0.0,0
0.0,3.8926,3.7012,-23.929000000000002,0.0,0
0.0,2.8791,3.569,-20.497999999999998,0.0,0
0.0,1.2898,4.3621,0.0,0.0,0
0.0,1.6123,4.6265,0.0,0.0,0
0.0,0.0,4.6265,0.0,0.0,0
0.0,0.0,5.1553,0.0,0.0,0
0.0,0.0,5.1553,0.0,0.0,0
0.0,0.0,4.8909,0.0,0.0,0
0.0,0.0,5.5518,0.0,0.0,0
0.0,0.0,5.4196,0.0,0.0,0
0.0,1.4741,5.1553,0.0,0.0,0
0.0,1.2207,5.1553,0.0,0.0,0
0.0,1.2668,5.5518,0.0,0.0,0
0.0,3.3628,4.23,-18.060000000000002,0.0,0
0.0,2.3724,4.3621,-15.622,0.0,0
0.0,2.2803,4.6265,-16.976,0.0,0
0.0,0.0,4.23,0.0,0.0,0
0.0,-3.478,5.0231,10.926,0.0,0
0.0,-3.4319,6.6093,0.0,0.0,0
0.0,-4.192,5.2875,12.642,0.0,0
0.0,-2.0269,6.7415,0.0,0.0,0
0.0,0.0,5.4196,0.0,0.0,0
0.0,0.0,4.4943,0.0,0.0,0
0.0,0.0,5.0231,0.0,0.0,0
0.0,-1.0825,5.0231,0.0,0.0,0
0.0,-1.1516,4.8909,0.0,0.0,0
0.0,0.0,4.8909,11.468,0.0,0
0.0,0.0,4.6265,14.538,0.0,0
0.0,0.0,4.7587,16.796,0.0,0
0.0,0.0,4.4943,16.073,0.0,0
0.0,0.0,4.3621,13.815999999999999,0.0,0
0.0,0.0,4.3621,14.628,0.0,0
0.0,0.0,4.3621,12.190000000000001,0.0,0
0.0,-1.3359,4.0978,11.197,0.0,0
0.0,-2.0499,3.7012,10.474,0.0,0
0.0,-1.3589,4.0978,11.919,0.0,0
0.0,0.0,4.0978,0.0,0.0,0
0.0,1.1286,4.0978,0.0,0.0,0
0.0,0.0,3.7012,0.0,0.0,0
0.0,1.6123,4.0978,-11.648,0.0,0
0.0,2.2572,4.23,-18.15,0.0,0
0.0,0.0,4.23,-14.448,0.0,0
0.0,0.0,4.3621,-13.003,0.0,0
0.0,0.0,4.8909,-12.461,0.0,0
0.0,0.0,4.6265,-12.010000000000002,0.0,0
0.0,1.1977,5.0231,-14.177,0.0,0
0.0,1.2668,4.8909,-13.184000000000001,0.0,0
0.0,0.0,5.1553,0.0,0.0,0
0.0,0.0,6.0806,0.0,0.0,0
0.0,1.5893,6.0806,0.0,0.0,0
0.0,0.0,6.345,12.1,13.472999999999999,0
0.0,0.0,6.4771,13.635,15.517000000000001,0
0.0,0.0,7.0059,0.0,19.791,0
0.0,0.0,8.8565,0.0,27.410999999999998,0
0.0,0.0,9.1209,0.0,29.455,0
0.0,0.0,8.8565,0.0,28.990000000000002,0
0.0,0.0,10.4428,0.0,34.194,0
-1.1789,0.0,10.575,0.0,32.893,0
-1.5487,-1.0595,10.8393,0.0,32.8,0
-1.5718,-1.3359,10.8393,0.0,32.15,0
-1.5487,-1.3359,10.575,0.0,31.592,0
-2.2422,-1.7735,8.9887,0.0,23.136000000000003,0
-2.011,-1.5893,9.2531,0.0,24.622999999999998,0
-1.6412,-1.382,8.7243,0.0,24.344,0
-1.6181,-1.382,8.8565,0.0,25.367,0
-1.6412,-1.2438,8.8565,0.0,26.110000000000003,0
-1.2944,-1.1977,8.7243,0.0,27.039,0
-1.1558,0.0,8.7243,0.0,27.597,0
-1.1789,0.0,8.8565,0.0,27.225,0
0.0,0.0,8.5922,0.0,27.225,0
0.0,0.0,8.5922,0.0,27.503999999999998,0
0.0,0.0,7.9312,0.0,25.924,0
0.0,0.0,7.2703,0.0,24.809,0
0.0,0.0,5.8162,0.0,20.07,0
-1.0864,0.0,5.0231,0.0,15.424,0
-1.0171,0.0,4.7587,0.0,14.774000000000001,0
0.0,0.0,4.3621,0.0,13.38,0
0.0,0.0,4.3621,0.0,13.193999999999999,0
0.0,0.0,4.4943,0.0,13.937,0
0.0,0.0,4.6265,0.0,14.495000000000001,0
0.0,0.0,4.8909,0.0,15.331,0
0.0,0.0,4.7587,0.0,15.517000000000001,0
0.0,0.0,4.7587,0.0,15.796,0
0.0,0.0,4.4943,0.0,15.517000000000001,0
0.0,0.0,4.3621,0.0,12.079,0
-1.8955,0.0,2.9081,0.0,0.0,0
0.0,0.0,2.6437,0.0,0.0,0
0.0,0.0,3.3046,0.0,0.0,0
0.0,0.0,2.6437,0.0,0.0,0
0.0,0.0,3.3046,0.0,0.0,0
0.0,0.0,3.0403,0.0,0.0,0
0.0,0.0,2.9081,0.0,0.0,0
0.0,0.0,3.0403,0.0,0.0,0
0.0,0.0,3.1725,0.0,0.0,0
0.0,0.0,2.9081,0.0,0.0,0
0.0,0.0,2.9081,0.0,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,4.23,-10.023,0.0,0
0.0,0.0,4.6265,-11.648,0.0,0
0.0,0.0,4.7587,-12.371,0.0,0
0.0,0.0,4.7587,-11.738999999999999,0.0,0
0.0,0.0,4.6265,-11.738999999999999,0.0,0
0.0,0.0,4.4943,-11.378,0.0,0
0.0,0.0,5.0231,0.0,0.0,0
0.0,0.0,4.8909,0.0,14.123000000000001,0
0.0,0.0,4.4943,0.0,13.566,0
0.0,0.0,4.3621,0.0,13.101,0
0.0,0.0,4.3621,0.0,10.964,0
0.0,0.0,4.4943,0.0,10.685,0
0.0,0.0,4.3621,10.294,0.0,0
0.0,0.0,4.23,10.655,0.0,0
0.0,0.0,3.8334,0.0,0.0,0
0.0,0.0,3.569,0.0,0.0,0
0.0,0.0,3.8334,0.0,0.0,0
0.0,0.0,3.9656,0.0,0.0,0
0.0,0.0,4.0978,0.0,0.0,0
0.0,0.0,3.9656,0.0,0.0,0
0.0,0.0,4.3621,0.0,0.0,0
0.0,0.0,4.3621,0.0,10.221,0
0.0,0.0,4.3621,0.0,0.0,0
0.0,0.0,4.3621,0.0,11.056999999999999,0
-1.2713,0.0,5.5518,0.0,14.495000000000001,0
-1.41,0.0,6.2128,0.0,16.075,0
-1.6643,0.0,6.6093,0.0,17.19,0
-1.6643,0.0,6.4771,0.0,16.725,0
-1.8492,0.0,6.6093,0.0,17.003999999999998,0
-1.8955,0.0,6.6093,0.0,16.911,0
-1.8955,0.0,6.2128,0.0,15.052000000000001,0
-1.8261,0.0,5.5518,0.0,14.123000000000001,0
-1.2713,0.0,4.6265,0.0,12.544,0
0.0,0.0,4.23,0.0,11.335999999999999,0
-1.2944,0.0,4.3621,0.0,11.614,0
-1.2944,0.0,4.3621,0.0,11.707,0
-1.2251,0.0,4.23,0.0,11.335999999999999,0
-1.0633,0.0,4.23,0.0,11.893,0
