3.74934762,-4.9793245,-38.516599,-1.7568,-7.799,0
3.70191274,-3.1603085,-38.862972,-1.1558,-9.3853,1.5202
3.63008907,-7.9039928,-39.40396,0,-35.1619,2.4645
3.59558129,-19.359577,-39.582803,-1.0402,-7.1381,23.4711
3.55802703,-9.250594,-38.970987,-1.595,-16.7878,16.0543
3.48187458,-38.729326,-38.422804,1.0171,-112.4917,-6.5645
3.46834076,-61.647701,-38.818325,0,-80.7666,-1.6814
3.45884246,-48.376971,-39.116115,-1.1558,1.3218,15.9852
3.41735181,-2.7092031,-38.96092,-1.2944,4.8909,3.0634
3.36374337,4.40151603,-39.099664,-1.6181,-13.6153,-6.4724
3.23622767,-3.2341567,-39.809718,-1.1326,-6.6093,1.2438
3.15519374,-6.3588547,-40.192384,0,-19.5637,1.7044
3.09618638,-16.635078,-40.492605,0,-40.7138,6.2881
3.02387593,-33.581268,-40.535172,1.6643,-75.3469,2.6027
3.01417982,-43.817647,-40.61393,0,-35.6906,8.4763
2.97041752,2.62675059,-40.156952,-1.7105,0,1.7735
2.90976948,3.79774644,-40.201138,0,-3.9656,0
2.84790448,-0.7877919,-40.484598,0,-3.3046,1.0365
2.75737071,-6.416124,-40.940699,0,-14.9372,8.0847
2.7230119,-14.006333,-40.996035,1.1326,-61.5994,2.1421
2.706058,-36.078204,-41.138979,1.5487,-75.2148,1.428
2.74591957,-53.46813,-41.631231,1.7568,-85.3932,0
2.7939281,-52.281934,-41.927601,0,-33.0469,3.9847
2.83362508,-22.914176,-42.110461,-1.4563,-3.3046,0
2.82130683,1.47235969,-42.662496,-1.7105,0,1.0134
2.78579951,1.39875899,-42.993211,-1.4563,-1.3218,1.2898
2.74210277,-0.2438995,-43.27257,-1.0633,-9.5175,2.0499
2.65187251,-10.894468,-43.296697,0,-34.1044,16.6532
2.62036273,-29.31374,-42.791407,1.4794,-67.4157,11.4246
2.62710976,-39.749354,-42.106765,1.0633,-64.9041,5.2055
2.65176261,-34.562855,-41.992392,0,-4.3621,8.5684
2.65657784,-11.378757,-41.939601,-2.2191,1.454,-2.3263
2.59367995,7.900195,-42.359057,-2.4965,9.1209,0
2.51225756,7.71503549,-42.74815,-1.803,1.0575,1.0365
2.42922725,0.29809123,-43.094458,0,-28.9491,2.3494
2.33546578,-26.136212,-43.201575,1.7105,-51.2888,12.2307
2.34293433,-38.151852,-42.959592,3.2593,-81.692,5.551
2.39758948,-47.172755,-42.850986,2.6352,-60.0132,6.1499
2.52023532,-26.104294,-42.752262,0,0,8.1308
2.58462364,-7.0409271,-42.787138,0,-2.7759,-1.1747
2.62337942,-0.420839,-43.162268,-1.0402,0,0
2.62240194,-4.2915719,-43.772923,0,-28.2881,3.6392
2.61950583,-14.582968,-43.936243,1.41,-41.3747,11.2173
2.63529209,-27.879806,-43.88951,2.1729,-62.3925,7.1403
2.70356382,-40.883797,-43.723513,2.6352,-76.6688,4.7679
2.80051669,-49.110897,-43.706066,2.4965,-81.4276,0
2.90778813,-37.937184,-43.823797,0,6.2128,10.6645
2.98628352,6.48069003,-43.909479,-1.4794,5.5518,0
2.97568011,5.38033852,-44.227464,-1.0633,-1.8506,1.1286
2.94188094,-9.9178608,-44.686081,2.0342,-55.9153,9.2134
2.92596742,-20.412615,-44.673526,2.7276,-73.8929,4.5376
2.94142225,-33.647823,-44.517794,1.4563,-75.7435,1.382
3.05771026,-59.535522,-44.683637,-1.2251,13.8797,12.6914
