0,1,2
0.0,0.0,0.0
3.316139926027972e-05,0.0,0.0
4.304997042709147e-05,0.0,0.0
4.330681806095527e-05,0.0,0.0
4.2937213784171036e-05,0.0,0.0
4.374254303911585e-05,0.0,0.0
4.306896602429333e-05,0.0,0.0
4.293094691092847e-05,0.0,0.0
4.323117751482641e-05,0.0,0.0
4.344349715665885e-05,0.0,0.0
4.754719069474333e-05,0.0,0.0
7.621622629045533e-05,0.0,0.0
4.618668833302308e-05,0.0,0.0
5.183907417389832e-05,0.0,0.0
4.6172116608005354e-05,0.0,0.0
4.399152440555554e-05,0.0,0.0
5.058312387006936e-05,0.0,0.0
4.23185303907303e-05,0.0,0.0
4.321895435168699e-05,0.0,0.0
4.3069544640275124e-05,0.0,0.0
4.302788422137383e-05,0.0,0.0
4.2815393508135456e-05,0.0,0.0
4.3787417898784045e-05,0.0,0.0
4.459485582344769e-05,0.0,0.0
5.40431828369492e-05,0.0,0.0
4.6051865856782116e-05,0.0,0.0
4.9456866063621876e-05,0.0,0.0
5.037727560392114e-05,0.0,0.0
4.2042645399007487e-05,0.0,0.0
4.313060456297535e-05,0.0,0.0
4.3087878921141965e-05,0.0,0.0
4.303661933590775e-05,0.0,0.0
4.338187151915918e-05,0.0,0.0
4.2868280652328394e-05,0.0,0.0
4.282489382603671e-05,0.0,0.0
4.2825222571991617e-05,0.0,0.0
4.3175139580853283e-05,0.0,0.0
4.2418809262017024e-05,0.0,0.0
4.46606840705499e-05,0.0,0.0
4.1394307489781566e-05,0.0,0.0
4.357622293582608e-05,0.0,0.0
4.4029184500686825e-05,0.0,0.0
4.357787254775758e-05,0.0,0.0
4.2369903576400246e-05,0.0,0.0
4.3138643541169585e-05,0.0,0.0
4.328204038756667e-05,0.0,0.0
4.328408374931314e-05,0.0,0.0
4.3202249635214685e-05,0.0,0.0
4.335296960562118e-05,0.0,0.0
4.299854490454891e-05,0.0,0.0
4.321207385146408e-05,0.0,0.0
4.2743151425383985e-05,0.0,0.0
5.332558002351107e-05,0.0,0.0
5.414914976686447e-05,0.0,0.0
4.907747004369689e-05,0.0,0.0
5.510739425801603e-05,0.0,0.0
4.286162109849556e-05,0.0,0.0
4.350262683146866e-05,0.0,0.0
4.325884672198299e-05,0.0,0.0
4.267630052709137e-05,0.0,0.0
4.3921913238591515e-05,0.0,0.0
4.304421354390797e-05,0.0,0.0
4.3110231090395245e-05,0.0,0.0
4.302131761505734e-05,0.0,0.0
4.3111685202887886e-05,0.0,0.0
4.808618761543926e-05,0.0,0.0
4.9152584629723606e-05,0.0,0.0
4.674743566773998e-05,0.0,0.0
5.040721012363747e-05,0.0,0.0
4.925314672618697e-05,0.0,0.0
4.480740455936161e-05,0.0,0.0
4.3164187190996016e-05,0.0,0.0
4.266184572770726e-05,0.0,0.0
4.209211059787776e-05,0.0,0.0
4.2050511856359664e-05,0.0,0.0
4.235879008774646e-05,0.0,0.0
4.143922560615465e-05,0.0,0.0
5.137264781467366e-05,0.0,0.0
6.280957063651726e-05,0.0,0.0
6.197334619513662e-05,0.0,0.0
6.475918408405335e-05,0.0,0.0
8.038619767035015e-05,0.0,0.0
5.8268687587741394e-05,0.0,0.0
4.266654475657106e-05,0.0,0.0
4.326149703047122e-05,0.0,0.0
4.252805891155731e-05,0.0,0.0
4.313911116696545e-05,0.0,0.0
4.267007803719025e-05,0.0,0.0
4.3202537635806945e-05,0.0,0.0
4.298340793866373e-05,0.0,0.0
4.174251634310622e-05,0.0,0.0
5.033455074269e-05,0.0,0.0
5.7207706494732945e-05,0.0,0.0
5.662185619730309e-05,0.0,0.0
5.1293995767665025e-05,0.0,0.0
5.961300407577141e-05,0.0,0.0
5.363071968758959e-05,0.0,0.0
4.9173303612519706e-05,0.0,0.0
4.229871712595923e-05,0.0,0.0
4.324966886997572e-05,0.0,0.0
4.323809833294945e-05,0.0,0.0
4.3131456368428187e-05,0.0,0.0
4.3149083448952294e-05,0.0,0.0
4.2328971961467235e-05,0.0,0.0
4.564014177361741e-05,0.0,0.0
5.4289131502542886e-05,0.0,0.0
5.648860671612965e-05,0.0,0.0
4.930462029165028e-05,0.0,0.0
6.744098557788903e-05,0.0,0.0
6.831584807258651e-05,0.0,0.0
5.065805093408926e-05,0.0,0.0
4.3153579335921675e-05,0.0,0.0
4.343023902038112e-05,0.0,0.0
4.288397314667236e-05,0.0,0.0
4.2281508667656455e-05,0.0,0.0
4.202607578918105e-05,0.0,0.0
4.2598067120707126e-05,0.0,0.0
4.483303783095138e-05,0.0,0.0
5.887078220155218e-05,0.0,0.0
7.308770842939794e-05,0.0,0.0
6.200802714985798e-05,0.0,0.0
5.9569981153160256e-05,0.0,0.0
4.84588789265672e-05,0.0,0.0
4.5809636237663656e-05,0.0,0.0
4.315252972446615e-05,0.0,0.0
4.310354528570315e-05,0.0,0.0
4.3432670590846104e-05,0.0,0.0
4.313929388445104e-05,0.0,0.0
4.31125910472474e-05,0.0,0.0
4.398252819555637e-05,0.0,0.0
4.96999539977594e-05,0.0,0.0
4.719533106808171e-05,0.0,0.0
4.929876478225737e-05,0.0,0.0
5.235283631577658e-05,0.0,0.0
6.016056229924516e-05,0.0,0.0
6.123660046625901e-05,0.0,0.0
4.766874034778823e-05,0.0,0.0
4.235248183249496e-05,0.0,0.0
4.3119696911162464e-05,0.0,0.0
4.322075756135746e-05,0.0,0.0
4.315786545703304e-05,0.0,0.0
4.307276885811007e-05,0.0,0.0
4.2747427734184385e-05,0.0,0.0
4.6750673043334245e-05,0.0,0.0
5.307910548708605e-05,0.0,0.0
6.0287178140470136e-05,0.0,0.0
7.363043541175785e-05,0.0,0.0
7.034097852404386e-05,0.0,0.0
5.783415338584064e-05,0.0,0.0
4.613491061910224e-05,0.0,0.0
4.3450620096336935e-05,0.0,0.0
4.311979061640159e-05,0.0,0.0
4.299100964999525e-05,0.0,0.0
4.3042980141763106e-05,0.0,0.0
4.331252232077532e-05,0.0,0.0
4.2981332862837005e-05,0.0,0.0
4.8143518375241e-05,0.0,0.0
5.282491213279172e-05,0.0,0.0
5.639593199141757e-05,0.0,0.0
5.717542073227833e-05,0.0,0.0
5.15790035910868e-05,0.0,0.0
6.565766643916504e-05,0.0,0.0
5.2352758895040094e-05,0.0,0.0
4.79474526548529e-05,0.0,0.0
4.673360330116338e-05,0.0,0.0
4.327741689849063e-05,0.0,0.0
4.296191773391911e-05,0.0,0.0
4.351459601821261e-05,0.0,0.0
4.29089971112262e-05,0.0,0.0
4.698367163769035e-05,0.0,0.0
4.384330149321158e-05,0.0,0.0
5.449519472463748e-05,0.0,0.0
5.343529046740514e-05,0.0,0.0
7.951685103421368e-05,0.0,0.0
7.148092885643109e-05,0.0,0.0
5.4194508354186156e-05,0.0,0.0
4.847473254358192e-05,0.0,0.0
4.232136771861405e-05,0.0,0.0
4.211659432257875e-05,0.0,0.0
4.227835339406738e-05,0.0,0.0
4.210989025523304e-05,0.0,0.0
4.2156873605563304e-05,0.0,0.0
4.179198354904656e-05,0.0,0.0
4.297939428269615e-05,0.0,0.0
5.301449510568546e-05,0.0,0.0
5.676420576076424e-05,0.0,0.0
5.323614217310535e-05,0.0,0.0
6.673377038111994e-05,0.0,0.0
6.95392832841435e-05,0.0,0.0
6.263509967510572e-05,0.0,0.0
5.695557373769589e-05,0.0,0.0
4.34148800195544e-05,0.0,0.0
4.334974227276689e-05,0.0,0.0
4.296744595194468e-05,0.0,0.0
4.3000221103284277e-05,0.0,0.0
4.3230340834270466e-05,0.0,0.0
4.363727004033535e-05,0.0,0.0
4.352126852950278e-05,0.0,0.0
4.212782602827758e-05,0.0,0.0
4.9078229141308324e-05,0.0,0.0
6.106671399336961e-05,0.0,0.0
7.029660653330438e-05,0.0,0.0
7.262924581283414e-05,0.0,0.0
8.29392868286405e-05,0.0,0.0
6.641104103280782e-05,0.0,0.0
4.522559191826758e-05,0.0,0.0
4.4232020463823574e-05,0.0,0.0
4.299440057366155e-05,0.0,0.0
4.3221235209784936e-05,0.0,0.0
4.2977765187970365e-05,0.0,0.0
4.312987026423798e-05,0.0,0.0
4.2853362019741324e-05,0.0,0.0
5.0229702226260996e-05,0.0,0.0
4.686999111527257e-05,0.0,0.0
5.3675331509452915e-05,0.0,0.0
6.288380592565091e-05,0.0,0.0
6.870416148103686e-05,0.0,0.0
6.930647410115398e-05,0.0,0.0
6.291243324390905e-05,0.0,0.0
4.511410039224728e-05,0.0,0.0
4.522712775724358e-05,0.0,0.0
4.233042199302872e-05,0.0,0.0
4.207373825920513e-05,0.0,0.0
4.3062896875198934e-05,0.0,0.0
4.30301672895439e-05,0.0,0.0
4.3253882231510944e-05,0.0,0.0
4.477267876154656e-05,0.0,0.0
4.41677259191664e-05,0.0,0.0
5.45528551276675e-05,0.0,0.0
7.377168254691923e-05,0.0,0.0
7.07864066851016e-05,0.0,0.0
5.859476169149502e-05,0.0,0.0
7.334829668309339e-05,0.0,0.0
5.631935606544402e-05,0.0,0.0
5.394066017522903e-05,0.0,0.0
4.220978740704595e-05,0.0,0.0
4.2817166468012145e-05,0.0,0.0
4.265427020072821e-05,0.0,0.0
4.1819115449470703e-05,0.0,0.0
4.197222763650643e-05,0.0,0.0
4.200255187242874e-05,0.0,0.0
4.3147855080292175e-05,0.0,0.0
5.215750787698425e-05,0.0,0.0
4.9149586133445666e-05,0.0,0.0
5.487581877979153e-05,0.0,0.0
6.4897992692039e-05,0.0,0.0
6.444975129781483e-05,0.0,0.0
6.379654486011078e-05,0.0,0.0
5.795883770389309e-05,0.0,0.0
4.305537228901812e-05,0.0,0.0
4.203761332973954e-05,0.0,0.0
4.1845058403851e-05,0.0,0.0
4.2270073936379046e-05,0.0,0.0
4.1723982230905674e-05,0.0,0.0
4.191577421806869e-05,0.0,0.0
4.16984870480519e-05,0.0,0.0
6.34951777101378e-05,0.0,0.0
5.8367331996578285e-05,0.0,0.0
8.763487180992514e-05,0.0,0.0
8.185957466935178e-05,0.0,0.0
7.93698065905346e-05,0.0,0.0
7.546933843173064e-05,0.0,0.0
4.086440284254422e-05,0.0,0.0
4.3073027609352724e-05,0.0,0.0
4.2866404837695884e-05,0.0,0.0
4.2708340188255534e-05,0.0,0.0
