0,1,2,3,4,5
0.03005,-2.996233333333333,-1.2975333333333332,3.19124,-0.02418,0.39396
0.01386,0.17623333333333333,-1.0902333333333334,2.46702,0.051039999999999995,0.32706
0.00231,1.1015333333333335,-1.1363,2.60428,0.10611999999999999,0.014860000000000002
0.01618,1.6303,-1.1286333333333334,2.4814800000000004,0.08596000000000001,0.11706000000000001
-0.025419999999999998,2.423433333333333,-1.0211333333333334,1.95412,0.03492,-0.28246000000000004
0.00231,2.599666666666667,-1.0825666666666667,2.16904,0.07254000000000001,0.12822
-0.00231,1.4540333333333333,-1.0978999999999999,1.85298,0.00134,0.1784
-0.03005,0.044033333333333334,-1.1516666666666666,1.5622,-0.18806,0.16166
0.02311,-3.657166666666667,-2.3187,4.37782,-0.13835999999999998,0.57794
-0.011550000000000001,-5.728133333333333,-3.3398333333333334,5.94906,-0.25254,0.39768
-0.057789999999999994,-7.843133333333333,-3.8696,5.743180000000001,-0.29016000000000003,0.223
0.00231,-9.5175,-5.098066666666667,8.443200000000001,-0.46212,0.89574
0.05547,-10.310633333333334,-5.512666666666667,9.27938,-0.3009,1.31016
0.08320999999999999,-10.619066666666667,-5.719966666666667,9.77242,-0.2203,1.46068
0.07859000000000001,-10.530933333333333,-5.7814000000000005,10.40634,-0.0779,1.10016
0.11557999999999999,-8.856566666666668,-6.0578,12.069700000000001,-0.0497,1.3881999999999999
0.141,-6.036566666666666,-6.219033333333333,12.59888,-0.07118,1.77476
0.15718000000000001,-3.525,-6.242066666666666,12.873380000000001,-0.028199999999999996,1.81006
0.16412,-3.657166666666667,-6.0885,13.3285,-0.08732,1.50156
0.141,-3.2165666666666666,-5.2977,12.1004,-0.02954,1.12618
0.12944,-2.731866666666667,-4.698833333333334,11.276860000000001,-0.02282,0.9068799999999999
0.07165,-1.2337333333333333,-3.5701666666666667,9.015699999999999,-0.02954,0.69502
0.08552,-0.8812333333333333,-3.2554,8.13256,-0.11686,0.9273199999999999
0.10402,-3.6130999999999998,-3.5625,8.6852,-0.06312,1.2191
0.15718000000000001,-7.182166666666667,-4.3917,9.725480000000001,-0.07926,1.59634
0.15718000000000001,-9.87,-5.1595,10.270900000000001,-0.1397,1.55732
